,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Cluster_Neighborhood,TotalSF,TotalBath,TotalPorchSF
2531,2532,60,RL,70.0,8749,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,Unf,0.0,325.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,Yes,Gd,Attchd,2003.0,RFn,2.0,610.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,4,2911.0,4.0,120
2532,2533,60,RL,65.0,8158,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,No,Unavailable,Attchd,2002.0,Fin,2.0,542.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,8,2007,WD,Normal,4,2589.0,3.0,449
2533,2534,20,RL,73.0,11927,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,519.0,Gd,TA,PConc,Gd,TA,Gd,BLQ,408.0,GLQ,465.0,683.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,Yes,TA,Attchd,1994.0,Fin,2.0,484.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,4,3148.0,2.0,155
2534,2535,60,RL,70.0,12728,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1198.0,Unf,0.0,333.0,GasA,Ex,Y,SBrkr,0,4,1,Gd,7,Typ,Yes,TA,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,1,2007,WD,Normal,4,3970.0,4.0,305
2535,2536,60,RL,70.0,15295,Pave,Unavailable,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Min2,Yes,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,4,2852.0,4.0,257
2536,2537,20,RL,73.0,17227,Pave,Unavailable,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,915.0,Unf,0.0,426.0,GasA,Ex,Y,SBrkr,0,1,1,Gd,5,Typ,Yes,TA,Attchd,1999.0,RFn,2.0,482.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,1,2007,WD,Normal,4,2682.0,3.0,324
2537,2538,60,RL,70.0,8145,Pave,Unavailable,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,No,Unavailable,Attchd,2007.0,RFn,2.0,552.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,New,Partial,4,2214.0,3.0,35
2538,2539,20,RL,65.0,8769,Pave,Unavailable,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,709.0,Unf,0.0,460.0,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,No,Unavailable,Attchd,2005.0,RFn,2.0,578.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,10,2007,WD,Normal,4,2359.0,3.0,141
2539,2540,20,RL,64.0,8334,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1330.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,Yes,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,7,2007,New,Partial,4,2660.0,2.0,23
2540,2541,60,RL,64.0,8333,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,GasA,Gd,Y,SBrkr,0,3,1,Gd,7,Typ,Yes,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,5,2007,WD,Normal,4,2229.0,3.0,130
2541,2542,60,RL,64.0,9045,Pave,Unavailable,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,768.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,No,Unavailable,Attchd,2005.0,Fin,2.0,400.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,4,2304.0,3.0,40
2542,2543,85,RL,75.0,9825,Pave,Unavailable,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,162.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,936.0,Unf,0.0,0.0,GasA,Gd,Y,SBrkr,0,2,1,TA,4,Typ,Yes,Fa,Attchd,1967.0,Unf,1.0,384.0,TA,TA,Y,No,Unavailable,Unavailable,Shed,450,8,2007,WD,Abnorml,2,1872.0,2.0,405
2543,2544,20,RL,67.0,8308,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1963,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,TA,Gd,CBlock,TA,TA,No,BLQ,132.0,LwQ,841.0,115.0,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,No,Unavailable,Detchd,2002.0,Unf,2.0,520.0,TA,TA,P,No,Unavailable,Unavailable,Unavailable,0,6,2007,COD,Normal,2,2176.0,1.0,0
2544,2545,50,RL,74.0,16287,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,130.0,BLQ,105.0,666.0,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,Yes,Gd,Detchd,1975.0,Unf,2.0,576.0,TA,TA,N,No,Unavailable,Unavailable,Unavailable,0,7,2007,WD,Normal,2,2252.0,2.0,143
2545,2546,20,RL,80.0,8240,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,1960,1960,Hip,CompShg,HdBoard,HdBoard,Stone,198.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1179.0,GasA,Gd,Y,SBrkr,0,2,1,TA,5,Min2,No,Unavailable,Attchd,1960.0,Fin,2.0,622.0,TA,TA,P,No,Unavailable,GdPrv,Unavailable,0,6,2007,WD,Normal,2,2358.0,1.0,0
2546,2547,80,RL,65.0,6285,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,456.0,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,Yes,Fa,Detchd,1976.0,Unf,2.0,528.0,TA,Fa,Y,No,Unavailable,Unavailable,Unavailable,0,4,2007,WD,Normal,2,2004.0,2.0,228
2547,2548,90,RL,65.0,9555,Pave,Unavailable,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,Unavailable,Unavailable,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,GasA,TA,Y,SBrkr,0,5,2,TA,11,Typ,No,Unavailable,Attchd,1979.0,Fin,2.0,579.0,TA,Gd,Y,No,Unavailable,Unavailable,Unavailable,0,2,2007,WD,Normal,2,2233.0,3.0,0
2548,2549,60,RL,60.0,7023,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,Gd,No,GLQ,611.0,Unf,0.0,123.0,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,No,Unavailable,BuiltIn,2005.0,Fin,2.0,489.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,5,2007,WD,Normal,2,2142.0,4.0,85
2549,2550,20,RL,128.0,39290,Pave,Unavailable,IR1,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,CmentBd,Stone,1224.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,4010.0,Unf,0.0,1085.0,GasA,Ex,Y,SBrkr,0,2,1,Ex,15,Typ,Yes,Gd,Attchd,2008.0,Fin,3.0,1154.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,17000,10,2007,New,Partial,2,10190.0,5.0,1030
2550,2551,180,RM,35.0,3675,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,TA,TA,PConc,Gd,TA,Gd,GLQ,467.0,Unf,0.0,80.0,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,No,Unavailable,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,5,2007,WD,Normal,2,1619.0,2.0,44
2551,2552,20,RL,64.0,6400,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,2000,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,77.0,ALQ,831.0,52.0,GasA,Ex,Y,SBrkr,0,2,1,Fa,4,Typ,No,Unavailable,Detchd,1959.0,Unf,1.0,392.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,12,2007,WD,Normal,2,1920.0,2.0,179
2552,2553,90,RL,74.0,6882,Pave,Unavailable,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1955,1955,Gable,CompShg,AsbShng,Plywood,BrkCmn,128.0,TA,TA,PConc,Unavailable,Unavailable,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,GasA,TA,N,SBrkr,0,2,2,Fa,6,Typ,No,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,N,No,Unavailable,Unavailable,Unavailable,0,9,2007,WD,Normal,2,1152.0,2.0,0
2553,2554,90,RL,52.0,8741,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1195.0,GasA,TA,N,SBrkr,0,4,2,TA,8,Typ,No,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,N,No,Unavailable,GdWo,Unavailable,0,7,2007,WD,Abnorml,2,2390.0,2.0,118
2554,2555,40,RL,62.0,10042,Pave,Unavailable,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,144.0,ALQ,278.0,238.0,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,Yes,Gd,Detchd,1920.0,Unf,1.0,216.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,8,2007,WD,Normal,2,1525.0,2.0,84
2555,2556,20,RL,60.0,8172,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,544.0,Unf,0.0,224.0,GasA,TA,Y,SBrkr,0,2,1,TA,4,Typ,Yes,Fa,Detchd,1959.0,Unf,1.0,355.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,7,2007,WD,Normal,2,1536.0,1.0,196
2556,2557,20,RL,60.0,8172,Pave,Unavailable,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,0.0,182.0,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,No,Unavailable,Detchd,1996.0,Unf,2.0,528.0,TA,TA,N,No,Unavailable,Unavailable,Unavailable,0,10,2007,COD,Family,2,1728.0,2.0,196
2557,2558,90,RL,60.0,10890,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,Grav,Fa,N,FuseA,0,6,2,TA,12,Min2,No,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,Y,No,Unavailable,Unavailable,Shed,1512,1,2007,WD,AdjLand,2,3888.0,4.0,982
2558,2559,30,RL,54.0,7223,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,319.0,Unf,0.0,971.0,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,No,Unavailable,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,4,2007,WD,Normal,2,2712.0,1.0,64
2559,2560,50,RL,51.0,6821,Pave,Unavailable,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,113.0,Unf,0.0,538.0,GasA,Gd,Y,SBrkr,0,2,1,TA,8,Typ,Yes,Gd,Detchd,1994.0,Unf,1.0,240.0,TA,TA,P,No,Unavailable,Unavailable,Unavailable,0,8,2007,WD,Normal,2,1949.0,2.0,384
2560,2561,70,RL,63.0,4000,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,Yes,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,6,2007,WD,Normal,2,1629.0,2.0,0
2561,2562,70,RL,53.0,6720,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,585.0,GasA,TA,N,SBrkr,0,3,1,TA,7,Typ,Yes,Gd,Detchd,1992.0,Unf,1.0,228.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,4,2007,CWD,Normal,2,2021.0,1.0,184
2562,2563,70,RL,53.0,7155,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,Yes,Gd,Detchd,1926.0,Unf,1.0,225.0,TA,TA,N,No,Unavailable,MnPrv,Unavailable,0,7,2007,WD,Normal,2,2147.0,1.0,116
2563,2564,70,RL,60.0,7230,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,7,1927,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,851.0,GasA,Gd,Y,SBrkr,0,4,1,Gd,8,Typ,Yes,TA,Detchd,1927.0,Unf,2.0,264.0,TA,TA,Y,No,Unavailable,GdPrv,Unavailable,0,10,2007,WD,Normal,2,2569.0,3.0,504
2564,2565,20,RL,126.0,13108,Pave,Unavailable,IR2,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Unavailable,Unavailable,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,GasA,Fa,Y,SBrkr,0,2,1,TA,7,Min1,Yes,Gd,Attchd,1951.0,Fin,2.0,400.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,2,1226.0,2.0,546
2565,2566,50,RL,110.0,7810,Pave,Unavailable,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,189.0,Unf,0.0,741.0,GasA,Ex,Y,SBrkr,0,4,1,Gd,7,Typ,Yes,TA,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,Y,No,Unavailable,Unavailable,Unavailable,0,11,2007,WD,Normal,2,2685.0,2.0,40
2566,2567,190,RL,79.0,6221,Pave,Unavailable,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2fmCon,1.5Fin,5,5,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,533.0,Unf,0.0,195.0,GasA,Ex,Y,SBrkr,0,3,1,TA,5,Typ,No,Unavailable,Detchd,1966.0,Unf,2.0,528.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,10,2007,WD,Normal,2,2083.0,2.0,144
2567,2568,20,RL,70.0,25485,Pave,Unavailable,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423.0,TA,Fa,CBlock,TA,Gd,Mn,LwQ,540.0,Rec,1020.0,0.0,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,Yes,TA,Attchd,1960.0,RFn,2.0,580.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,5,2007,WD,Normal,2,3120.0,2.0,659
2568,2569,20,RL,70.0,21579,Pave,Unavailable,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,0.0,TA,TA,PConc,Gd,TA,No,BLQ,813.0,Unf,0.0,675.0,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,Yes,Gd,Attchd,1968.0,RFn,2.0,552.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,9,2007,CWD,Normal,2,2976.0,3.0,216
2569,2570,160,RM,24.0,1782,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,GLQ,330.0,Unf,0.0,186.0,GasA,Gd,Y,SBrkr,0,2,1,TA,5,Typ,Yes,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,12,2007,WD,Normal,1,1561.0,1.0,180
2570,2571,20,RL,70.0,17871,Pave,Unavailable,IR2,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1680.0,GasA,Gd,Y,SBrkr,0,4,1,Gd,7,Typ,No,Unavailable,Attchd,1996.0,Unf,2.0,628.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,2,3360.0,2.0,152
2571,2572,120,RM,35.0,3907,Pave,Unavailable,IR1,Bnk,AllPub,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,577.0,Unf,0.0,427.0,GasA,Gd,Y,SBrkr,0,1,1,TA,4,Typ,No,Unavailable,Attchd,1988.0,Unf,2.0,509.0,TA,TA,Y,No,Unavailable,Unavailable,Unavailable,0,3,2007,WD,Normal,1,2024.0,2.0,135
2572,2573,20,RL,70.0,20693,Pave,Unavailable,IR1,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,5,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,652.0,TA,TA,CBlock,Gd,TA,No,Rec,434.0,Unf,0.0,1262.0,GasA,Ex,Y,SBrkr,0,3,1,TA,7,Typ,Yes,TA,Attchd,1971.0,Fin,2.0,625.0,TA,TA,Y,No,Unavailable,GdWo,Unavailable,0,2,2007,WD,Normal,2,3392.0,2.0,146
2573,2574,20,RL,70.0,18044,Pave,Unavailable,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,279.0,GasA,Gd,Y,SBrkr,0,2,1,Gd,6,Typ,Yes,Gd,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,Yes,Ex,Unavailable,Unavailable,0,8,2007,WD,Normal,2,3005.0,3.0,449
2574,2575,50,RM,50.0,7000,Pave,Unavailable,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,375.0,Unf,0.0,345.0,GasA,Gd,Y,FuseA,0,3,1,Gd,6,Typ,No,Unavailable,Detchd,1965.0,Fin,2.0,720.0,TA,TA,Y,No,Unavailable,MnPrv,Unavailable,0,5,2007,WD,Normal,2,1935.0,1.0,30
2575,2576,50,RM,50.0,7288,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,No,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,N,No,Unavailable,Unavailable,Unavailable,0,9,2007,WD,Normal,2,2537.0,2.0,176
2576,2577,70,RM,50.0,9060,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,No,Unavailable,Detchd,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,Y,No,Unavailable,MnPrv,Unavailable,0,3,2007,WD,Alloca,2,2687.0,2.0,386
2577,2578,30,RM,46.0,3672,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,No,Unavailable,Detchd,1922.0,Unf,1.0,100.0,Fa,Fa,N,No,Unavailable,Unavailable,Unavailable,0,9,2007,WD,Normal,2,1632.0,1.0,96
2578,2579,50,RM,64.0,11067,Pave,Unavailable,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Unavailable,Unavailable,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,GasA,Ex,Y,SBrkr,205,1,1,TA,4,Maj2,No,Unavailable,Detchd,1950.0,Unf,1.0,256.0,TA,Fa,N,No,Unavailable,Unavailable,Unavailable,0,3,2007,WD,Normal,2,640.0,1.0,48
2579,2580,190,C (all),75.0,8250,Pave,Unavailable,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,2fmCon,2Story,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,957.0,GasA,Fa,N,SBrkr,0,4,2,TA,9,Typ,No,Unavailable,Unavailable,0.0,Unavailable,0.0,0.0,Unavailable,Unavailable,N,No,Unavailable,Unavailable,Unavailable,0,6,2007,WD,Normal,2,2948.0,2.0,133
